record_id,month_year,fiscal_year,state,zone,sector,fraud_prone_sector,gstr1_declared_sales,gstr3b_tax_paid,itc_claimed,itc_rate_pct,mismatch_pct,fraud_flag,fraud_score,is_fraud,fraud_type
190,Jan-2022,FY2021-22,Maharashtra,West,Food Processing,0,3904053997,653468556.0,1537290210,39.38,-34.37,NORMAL,20,0,NONE
191,Feb-2022,FY2021-22,Maharashtra,West,Food Processing,0,3292428268,547312040.0,1019058652,30.95,-48.41,NORMAL,20,0,NONE
192,Mar-2022,FY2021-22,Maharashtra,West,Food Processing,0,4534304565,801471891.0,1286861631,28.38,-52.7,NORMAL,20,0,NONE
193,Apr-2022,FY2022-23,Maharashtra,West,Food Processing,0,3572636818,594648098.0,1202437415,33.66,-43.91,NORMAL,20,0,NONE
194,May-2022,FY2022-23,Maharashtra,West,Food Processing,0,3904375438,657277832.0,1627190869,41.68,-30.54,NORMAL,20,0,NONE
195,Jun-2022,FY2022-23,Maharashtra,West,Food Processing,0,3797446244,620407650.0,919454903,24.21,-59.65,NORMAL,20,0,NONE
196,Jul-2022,FY2022-23,Maharashtra,West,Food Processing,0,4785675246,797882566.0,1664592832,34.78,-42.03,NORMAL,20,0,NONE
197,Aug-2022,FY2022-23,Maharashtra,West,Food Processing,0,4358895206,747902540.0,1478731017,33.92,-43.46,NORMAL,20,0,NONE
198,Sep-2022,FY2022-23,Maharashtra,West,Food Processing,0,3726574456,663865898.0,1139359012,30.57,-49.04,NORMAL,20,0,NONE
199,Oct-2022,FY2022-23,Maharashtra,West,Food Processing,0,4258802589,727901465.0,1492953790,35.06,-41.57,NORMAL,20,0,NONE
200,Nov-2022,FY2022-23,Maharashtra,West,Food Processing,0,3885607461,685285071.0,1356212987,34.9,-41.83,NORMAL,20,0,NONE
201,Dec-2022,FY2022-23,Maharashtra,West,Food Processing,0,4267474522,698297008.0,1488025133,34.87,-41.89,NORMAL,20,0,NONE
202,Jan-2023,FY2022-23,Maharashtra,West,Food Processing,0,4338789159,700205750.0,1424263985,32.83,-45.29,NORMAL,20,0,NONE
203,Feb-2023,FY2022-23,Maharashtra,West,Food Processing,0,4607793661,775764450.0,1124122906,24.4,-59.34,NORMAL,20,0,NONE
204,Mar-2023,FY2022-23,Maharashtra,West,Food Processing,0,4872567246,829669205.0,1918136158,39.37,-34.39,NORMAL,20,0,NONE
205,Apr-2023,FY2023-24,Maharashtra,West,Food Processing,0,3717689898,607748264.0,1091883784,29.37,-51.05,NORMAL,20,0,NONE
206,May-2023,FY2023-24,Maharashtra,West,Food Processing,0,4915557754,823637168.0,1567509100,31.89,-46.85,NORMAL,20,0,NONE
207,Jun-2023,FY2023-24,Maharashtra,West,Food Processing,0,4041086152,658740471.0,1565626433,38.74,-35.43,NORMAL,20,0,NONE
208,Jul-2023,FY2023-24,Maharashtra,West,Food Processing,0,4043502895,663924975.0,1620887482,40.09,-33.19,NORMAL,20,0,NONE
209,Aug-2023,FY2023-24,Maharashtra,West,Food Processing,0,4331847332,746351605.0,1425260898,32.9,-45.16,NORMAL,20,0,NONE
210,Sep-2023,FY2023-24,Maharashtra,West,Food Processing,0,4927921898,810580519.0,1821236649,36.96,-38.4,NORMAL,20,0,NONE
211,Oct-2023,FY2023-24,Maharashtra,West,Food Processing,0,4145770353,682298860.0,1568918694,37.84,-36.93,NORMAL,20,0,NONE
212,Nov-2023,FY2023-24,Maharashtra,West,Food Processing,0,5178798801,866668372.0,1904609593,36.78,-38.7,NORMAL,20,0,NONE
213,Dec-2023,FY2023-24,Maharashtra,West,Food Processing,0,5444565664,892308328.0,2034765132,37.37,-37.71,NORMAL,20,0,NONE
214,Jan-2024,FY2023-24,Maharashtra,West,Food Processing,0,4023579519,650770346.0,1358433443,33.76,-43.73,NORMAL,20,0,NONE
215,Feb-2024,FY2023-24,Maharashtra,West,Food Processing,0,4299068010,690763843.0,1560756525,36.3,-39.49,NORMAL,20,0,NONE
216,Mar-2024,FY2023-24,Maharashtra,West,Food Processing,0,5429092379,956975748.0,1628485885,30.0,-50.01,NORMAL,20,0,NONE
217,Apr-2021,FY2021-22,Maharashtra,West,Pharmaceuticals,0,3662459381,609260052.0,1374696697,37.53,-37.44,NORMAL,20,0,NONE
218,May-2021,FY2021-22,Maharashtra,West,Pharmaceuticals,0,3902936234,644082620.0,1368774782,35.07,-41.55,NORMAL,20,0,NONE
219,Jun-2021,FY2021-22,Maharashtra,West,Pharmaceuticals,0,3941529755,660479815.0,1289402367,32.71,-45.48,NORMAL,20,0,NONE
220,Jul-2021,FY2021-22,Maharashtra,West,Pharmaceuticals,0,3565690966,711342407.0,1637992757,45.94,-23.44,NORMAL,0,0,NONE
221,Aug-2021,FY2021-22,Maharashtra,West,Pharmaceuticals,0,4100510605,667243439.0,1634802990,39.87,-33.55,NORMAL,20,0,NONE
222,Sep-2021,FY2021-22,Maharashtra,West,Pharmaceuticals,0,4249789539,742002181.0,1864023843,43.86,-26.9,NORMAL,0,0,NONE
223,Oct-2021,FY2021-22,Maharashtra,West,Pharmaceuticals,0,3714743395,596604311.0,1525916519,41.08,-31.54,NORMAL,20,0,NONE
224,Nov-2021,FY2021-22,Maharashtra,West,Pharmaceuticals,0,3952165171,651482726.0,1344305690,34.01,-43.31,NORMAL,20,0,NONE
225,Dec-2021,FY2021-22,Maharashtra,West,Pharmaceuticals,0,3727752517,653209392.0,1493506107,40.06,-33.23,NORMAL,20,0,NONE
226,Jan-2022,FY2021-22,Maharashtra,West,Pharmaceuticals,0,3425714386,565590693.0,1411960802,41.22,-31.31,NORMAL,20,0,NONE
227,Feb-2022,FY2021-22,Maharashtra,West,Pharmaceuticals,0,3250965371,574307020.0,1322670163,40.69,-32.19,NORMAL,20,0,NONE
228,Mar-2022,FY2021-22,Maharashtra,West,Pharmaceuticals,0,4180059083,711342407.0,1528885673,36.58,-39.04,NORMAL,20,0,NONE
229,Apr-2022,FY2022-23,Maharashtra,West,Pharmaceuticals,0,3915413526,685727328.0,1601251590,40.9,-31.84,NORMAL,20,0,NONE
230,May-2022,FY2022-23,Maharashtra,West,Pharmaceuticals,0,4384339927,754854700.0,1904531767,43.44,-27.6,NORMAL,0,0,NONE
231,Jun-2022,FY2022-23,Maharashtra,West,Pharmaceuticals,0,3841514049,678639625.0,1289094572,33.56,-44.07,NORMAL,20,0,NONE
232,Jul-2022,FY2022-23,Maharashtra,West,Pharmaceuticals,0,4280154126,711342407.0,1520374118,35.52,-40.8,NORMAL,20,0,NONE
233,Aug-2022,FY2022-23,Maharashtra,West,Pharmaceuticals,0,3829910605,664430529.0,1556999742,40.65,-32.24,NORMAL,20,0,NONE
234,Sep-2022,FY2022-23,Maharashtra,West,Pharmaceuticals,0,3930861743,657268861.0,1468418992,37.36,-37.74,NORMAL,20,0,NONE
235,Oct-2022,FY2022-23,Maharashtra,West,Pharmaceuticals,0,3986204163,711342407.0,1458330614,36.58,-39.03,NORMAL,20,0,NONE
236,Nov-2022,FY2022-23,Maharashtra,West,Pharmaceuticals,0,4340785445,732589616.0,1896391332,43.69,-27.19,NORMAL,0,0,NONE
237,Dec-2022,FY2022-23,Maharashtra,West,Pharmaceuticals,0,4911472878,869639804.0,1817036118,37.0,-38.34,NORMAL,20,0,NONE
238,Jan-2023,FY2022-23,Maharashtra,West,Pharmaceuticals,0,3657414627,603183574.0,1552612177,42.45,-29.25,NORMAL,0,0,NONE
239,Feb-2023,FY2022-23,Maharashtra,West,Pharmaceuticals,0,4377395502,705310760.0,2143185790,48.96,-18.4,NORMAL,0,0,NONE
240,Mar-2023,FY2022-23,Maharashtra,West,Pharmaceuticals,0,4772347868,830753230.0,1892894053,39.66,-33.89,NORMAL,20,0,NONE
241,Apr-2023,FY2023-24,Maharashtra,West,Pharmaceuticals,0,3657180816,590826631.0,1458393753,39.88,-33.54,NORMAL,20,0,NONE
242,May-2023,FY2023-24,Maharashtra,West,Pharmaceuticals,0,4978325628,836492583.0,2299877028,46.2,-23.0,NORMAL,0,0,NONE
243,Jun-2023,FY2023-24,Maharashtra,West,Pharmaceuticals,0,4353513914,761620449.0,1837767422,42.21,-29.64,NORMAL,0,0,NONE
244,Jul-2023,FY2023-24,Maharashtra,West,Pharmaceuticals,0,4389904366,749901691.0,1905391482,43.4,-27.66,NORMAL,0,0,NONE
245,Aug-2023,FY2023-24,Maharashtra,West,Pharmaceuticals,0,4515472701,730822381.0,1794425506,39.74,-33.77,NORMAL,20,0,NONE
246,Sep-2023,FY2023-24,Maharashtra,West,Pharmaceuticals,0,4266903908,725178313.0,1799453750,42.17,-29.71,NORMAL,0,0,NONE
247,Oct-2023,FY2023-24,Maharashtra,West,Pharmaceuticals,0,5239196234,908372094.0,2198328314,41.96,-30.07,NORMAL,20,0,NONE
248,Nov-2023,FY2023-24,Maharashtra,West,Pharmaceuticals,0,4983802152,874585121.0,2182044767,43.78,-27.03,NORMAL,0,0,NONE
249,Dec-2023,FY2023-24,Maharashtra,West,Pharmaceuticals,0,4793943767,810222755.0,1989662302,41.5,-30.83,NORMAL,20,0,NONE
250,Jan-2024,FY2023-24,Maharashtra,West,Pharmaceuticals,0,4260461308,726080658.0,1735154111,40.73,-32.12,NORMAL,20,0,NONE
251,Feb-2024,FY2023-24,Maharashtra,West,Pharmaceuticals,0,5299334257,852191388.0,1919222904,36.22,-39.64,NORMAL,20,0,NONE
252,Mar-2024,FY2023-24,Maharashtra,West,Pharmaceuticals,0,6268073225,1113705286.0,2738272662,43.69,-27.19,NORMAL,0,0,NONE
253,Apr-2021,FY2021-22,Maharashtra,West,Real Estate,1,3789688142,639456272.0,2093987081,55.25,-7.91,NORMAL,10,0,NONE
254,May-2021,FY2021-22,Maharashtra,West,Real Estate,1,4174963641,671610275.0,2307410775,55.27,-7.89,NORMAL,10,0,NONE
255,Jun-2021,FY2021-22,Maharashtra,West,Real Estate,1,3492210075,567030862.0,1990531943,57.0,-5.0,NORMAL,10,0,NONE
256,Jul-2021,FY2021-22,Maharashtra,West,Real Estate,1,4056234120,654580517.0,2056156282,50.69,-15.51,NORMAL,10,0,NONE
257,Aug-2021,FY2021-22,Maharashtra,West,Real Estate,1,3845020073,670698452.0,2471832707,64.29,7.14,NORMAL,10,0,NONE
258,Sep-2021,FY2021-22,Maharashtra,West,Real Estate,1,9972386376,646408155.0,8999662199,90.25,50.41,HIGH_RISK,55,1,circular_trading
259,Oct-2021,FY2021-22,Maharashtra,West,Real Estate,1,3832988333,678834571.0,2530099582,66.01,10.01,MEDIUM_RISK,22,0,NONE
260,Nov-2021,FY2021-22,Maharashtra,West,Real Estate,1,3777058207,647746969.0,1845059465,48.85,-18.58,NORMAL,10,0,NONE
261,Dec-2021,FY2021-22,Maharashtra,West,Real Estate,1,4787040670,833083525.0,1908287562,39.86,-33.56,NORMAL,30,0,NONE
262,Jan-2022,FY2021-22,Maharashtra,West,Real Estate,1,3502205946,568017648.0,1371905442,39.17,-34.71,NORMAL,30,0,NONE
263,Feb-2022,FY2021-22,Maharashtra,West,Real Estate,1,3557452450,588877719.0,1337491673,37.6,-37.34,NORMAL,30,0,NONE
264,Mar-2022,FY2021-22,Maharashtra,West,Real Estate,1,4104995130,727812768.0,1811675461,44.13,-26.44,NORMAL,10,0,NONE
265,Apr-2022,FY2022-23,Maharashtra,West,Real Estate,1,3283948772,550772243.0,2488822833,75.79,26.31,MEDIUM_RISK,22,0,NONE
266,May-2022,FY2022-23,Maharashtra,West,Real Estate,1,4883124102,802639551.0,2393948064,49.02,-18.29,NORMAL,10,0,NONE
267,Jun-2022,FY2022-23,Maharashtra,West,Real Estate,1,4447068841,761068081.0,1817532910,40.87,-31.88,NORMAL,30,0,NONE
268,Jul-2022,FY2022-23,Maharashtra,West,Real Estate,1,3899116792,637723512.0,2170469357,55.67,-7.22,NORMAL,10,0,NONE
269,Aug-2022,FY2022-23,Maharashtra,West,Real Estate,1,4064639931,655387291.0,2098955940,51.64,-13.93,NORMAL,10,0,NONE
270,Sep-2022,FY2022-23,Maharashtra,West,Real Estate,1,4506279125,734388878.0,2002494375,44.44,-25.94,NORMAL,10,0,NONE
271,Oct-2022,FY2022-23,Maharashtra,West,Real Estate,1,3904165722,641176128.0,2975614067,76.22,27.03,MEDIUM_RISK,22,0,NONE
272,Nov-2022,FY2022-23,Maharashtra,West,Real Estate,1,3734410394,657234927.0,2369130296,63.44,5.73,NORMAL,10,0,NONE
273,Dec-2022,FY2022-23,Maharashtra,West,Real Estate,1,4161261117,733203662.0,2492241366,59.89,-0.18,NORMAL,10,0,NONE
274,Jan-2023,FY2022-23,Maharashtra,West,Real Estate,1,3728664695,624745815.0,2414403118,64.75,7.92,NORMAL,10,0,NONE
275,Feb-2023,FY2022-23,Maharashtra,West,Real Estate,1,3949253631,684095883.0,1873202906,47.43,-20.95,NORMAL,10,0,NONE
276,Mar-2023,FY2022-23,Maharashtra,West,Real Estate,1,5298182052,856029157.0,2910052841,54.93,-8.46,NORMAL,10,0,NONE
277,Apr-2023,FY2023-24,Maharashtra,West,Real Estate,1,4140522435,699129525.0,2726561049,65.85,9.75,MEDIUM_RISK,22,0,NONE
278,May-2023,FY2023-24,Maharashtra,West,Real Estate,1,4963643633,845721364.0,2883292008,58.09,-3.19,NORMAL,10,0,NONE
279,Jun-2023,FY2023-24,Maharashtra,West,Real Estate,1,5247231349,915923481.0,3326585673,63.4,5.66,NORMAL,10,0,NONE
280,Jul-2023,FY2023-24,Maharashtra,West,Real Estate,1,5006541904,877477774.0,2943604539,58.8,-2.01,NORMAL,10,0,NONE
281,Aug-2023,FY2023-24,Maharashtra,West,Real Estate,1,4966646995,850960487.0,2441468474,49.16,-18.07,NORMAL,10,0,NONE
282,Sep-2023,FY2023-24,Maharashtra,West,Real Estate,1,5237638011,841826970.0,3107231838,59.33,-1.12,NORMAL,10,0,NONE
283,Oct-2023,FY2023-24,Maharashtra,West,Real Estate,1,4187370445,696075547.0,2043191276,48.79,-18.68,NORMAL,10,0,NONE
284,Nov-2023,FY2023-24,Maharashtra,West,Real Estate,1,5181504874,877407118.0,6062130911,117.0,94.99,CRITICAL,70,1,itc_inflation
285,Dec-2023,FY2023-24,Maharashtra,West,Real Estate,1,5931425259,1017670311.0,3664419010,61.78,2.97,NORMAL,10,0,NONE
286,Jan-2024,FY2023-24,Maharashtra,West,Real Estate,1,5107589451,828071267.0,2188487889,42.85,-28.59,NORMAL,10,0,NONE
287,Feb-2024,FY2023-24,Maharashtra,West,Real Estate,1,4770334436,846895867.0,3142736278,65.88,9.8,MEDIUM_RISK,22,0,NONE
288,Mar-2024,FY2023-24,Maharashtra,West,Real Estate,1,4897127147,867134856.0,2058093676,42.03,-29.96,NORMAL,10,0,NONE
289,Apr-2021,FY2021-22,Maharashtra,West,Transport & Logistics,0,2910454138,482021685.0,883808651,30.37,-49.39,NORMAL,20,0,NONE
290,May-2021,FY2021-22,Maharashtra,West,Transport & Logistics,0,3893674325,648008234.0,1276575264,32.79,-45.36,NORMAL,20,0,NONE
291,Jun-2021,FY2021-22,Maharashtra,West,Transport & Logistics,0,3937843690,634084809.0,1325161591,33.65,-43.91,NORMAL,20,0,NONE
292,Jul-2021,FY2021-22,Maharashtra,West,Transport & Logistics,0,3258029085,523233685.0,965480291,29.63,-50.61,NORMAL,20,0,NONE
293,Aug-2021,FY2021-22,Maharashtra,West,Transport & Logistics,0,3598915650,608200828.0,1270221308,35.29,-41.18,NORMAL,20,0,NONE
294,Sep-2021,FY2021-22,Maharashtra,West,Transport & Logistics,0,3738329085,617292637.0,1377959708,36.86,-38.57,NORMAL,20,0,NONE
295,Oct-2021,FY2021-22,Maharashtra,West,Transport & Logistics,0,4366721930,733047127.0,1155678626,26.47,-55.89,NORMAL,20,0,NONE
296,Nov-2021,FY2021-22,Maharashtra,West,Transport & Logistics,0,4136082886,714244768.0,1290464832,31.2,-48.0,NORMAL,20,0,NONE
297,Dec-2021,FY2021-22,Maharashtra,West,Transport & Logistics,0,3829845094,619220304.0,1418894007,37.05,-38.25,NORMAL,20,0,NONE
298,Jan-2022,FY2021-22,Maharashtra,West,Transport & Logistics,0,3541515861,627965812.0,1342144104,37.9,-36.84,NORMAL,20,0,NONE
299,Feb-2022,FY2021-22,Maharashtra,West,Transport & Logistics,0,3402205997,571509458.0,1071162228,31.48,-47.53,NORMAL,20,0,NONE
300,Mar-2022,FY2021-22,Maharashtra,West,Transport & Logistics,0,4670345105,684998435.0,1627601434,34.85,-41.92,NORMAL,20,0,NONE
301,Apr-2022,FY2022-23,Maharashtra,West,Transport & Logistics,0,3491591814,621194678.0,1258387093,36.04,-39.93,NORMAL,20,0,NONE
302,May-2022,FY2022-23,Maharashtra,West,Transport & Logistics,0,3911206041,641578143.0,1215229229,31.07,-48.22,NORMAL,20,0,NONE
303,Jun-2022,FY2022-23,Maharashtra,West,Transport & Logistics,0,3657351997,628808539.0,1326787181,36.28,-39.54,NORMAL,20,0,NONE
304,Jul-2022,FY2022-23,Maharashtra,West,Transport & Logistics,0,4221794409,749906709.0,1285815406,30.46,-49.24,NORMAL,20,0,NONE
305,Aug-2022,FY2022-23,Maharashtra,West,Transport & Logistics,0,3854478978,677753148.0,1356187633,35.18,-41.36,NORMAL,20,0,NONE
306,Sep-2022,FY2022-23,Maharashtra,West,Transport & Logistics,0,4696219226,684998435.0,1655484450,35.25,-41.25,NORMAL,20,0,NONE
307,Oct-2022,FY2022-23,Maharashtra,West,Transport & Logistics,0,4417158107,718063857.0,1661797071,37.62,-37.3,NORMAL,20,0,NONE
308,Nov-2022,FY2022-23,Maharashtra,West,Transport & Logistics,0,4232407738,686968649.0,1447962578,34.21,-42.98,NORMAL,20,0,NONE
309,Dec-2022,FY2022-23,Maharashtra,West,Transport & Logistics,0,4155180941,684998435.0,1075684085,25.89,-56.85,NORMAL,20,0,NONE
310,Jan-2023,FY2022-23,Maharashtra,West,Transport & Logistics,0,4245267917,684998435.0,1298099327,30.58,-49.04,NORMAL,20,0,NONE
311,Feb-2023,FY2022-23,Maharashtra,West,Transport & Logistics,0,4360661086,719691709.0,1270883161,29.14,-51.43,NORMAL,20,0,NONE
312,Mar-2023,FY2022-23,Maharashtra,West,Transport & Logistics,0,4954613602,794765454.0,1807486894,36.48,-39.2,NORMAL,20,0,NONE
313,Apr-2023,FY2023-24,Maharashtra,West,Transport & Logistics,0,3614697610,604611976.0,1558847655,43.13,-28.12,NORMAL,0,0,NONE
314,May-2023,FY2023-24,Maharashtra,West,Transport & Logistics,0,4417494221,762943987.0,1315026282,29.77,-50.39,NORMAL,20,0,NONE
315,Jun-2023,FY2023-24,Maharashtra,West,Transport & Logistics,0,5221069021,909705062.0,1665061752,31.89,-46.85,NORMAL,20,0,NONE
316,Jul-2023,FY2023-24,Maharashtra,West,Transport & Logistics,0,4153529300,683491533.0,1222403558,29.43,-50.95,NORMAL,20,0,NONE
317,Aug-2023,FY2023-24,Maharashtra,West,Transport & Logistics,0,5399946242,878921817.0,2311669373,42.81,-28.65,NORMAL,0,0,NONE
318,Sep-2023,FY2023-24,Maharashtra,West,Transport & Logistics,0,4998204482,851062652.0,1594341565,31.9,-46.84,NORMAL,20,0,NONE
319,Oct-2023,FY2023-24,Maharashtra,West,Transport & Logistics,0,4019012070,667462669.0,1127596774,28.06,-53.24,NORMAL,20,0,NONE
320,Nov-2023,FY2023-24,Maharashtra,West,Transport & Logistics,0,4500846230,723725524.0,1447898425,32.17,-46.38,NORMAL,20,0,NONE
321,Dec-2023,FY2023-24,Maharashtra,West,Transport & Logistics,0,4527906420,757720775.0,1488746031,32.88,-45.2,NORMAL,20,0,NONE
322,Jan-2024,FY2023-24,Maharashtra,West,Transport & Logistics,0,4979827680,869530503.0,1355417092,27.22,-54.64,NORMAL,20,0,NONE
323,Feb-2024,FY2023-24,Maharashtra,West,Transport & Logistics,0,4288132385,699886183.0,1425366523,33.24,-44.6,NORMAL,20,0,NONE
324,Mar-2024,FY2023-24,Maharashtra,West,Transport & Logistics,0,5904571423,949269390.0,1677284802,28.41,-52.66,NORMAL,20,0,NONE
325,Apr-2021,FY2021-22,Maharashtra,West,Gems & Jewellery,1,3781608125,609351252.0,2949654338,78.0,30.0,MEDIUM_RISK,22,0,NONE
326,May-2021,FY2021-22,Maharashtra,West,Gems & Jewellery,1,4044059103,706218512.0,2571182742,63.58,5.97,NORMAL,10,0,NONE
327,Jun-2021,FY2021-22,Maharashtra,West,Gems & Jewellery,1,4158900630,672253295.0,2542973667,61.15,1.91,NORMAL,10,0,NONE
328,Jul-2021,FY2021-22,Maharashtra,West,Gems & Jewellery,1,3745642844,643443003.0,2603276265,69.5,15.84,MEDIUM_RISK,22,0,NONE
329,Aug-2021,FY2021-22,Maharashtra,West,Gems & Jewellery,1,4064012055,657026145.0,2019173403,49.68,-17.19,NORMAL,10,0,NONE
330,Sep-2021,FY2021-22,Maharashtra,West,Gems & Jewellery,1,3980926864,673443536.0,2177846361,54.71,-8.82,NORMAL,10,0,NONE
331,Oct-2021,FY2021-22,Maharashtra,West,Gems & Jewellery,1,4049890027,665446281.0,1973176395,48.72,-18.8,NORMAL,10,0,NONE
332,Nov-2021,FY2021-22,Maharashtra,West,Gems & Jewellery,1,3312306186,532459000.0,2174289660,65.64,9.4,MEDIUM_RISK,22,0,NONE
333,Dec-2021,FY2021-22,Maharashtra,West,Gems & Jewellery,1,4133129188,726723580.0,2865448490,69.33,15.55,MEDIUM_RISK,22,0,NONE
334,Jan-2022,FY2021-22,Maharashtra,West,Gems & Jewellery,1,3624365892,604829460.0,2491084141,68.73,14.55,MEDIUM_RISK,22,0,NONE
335,Feb-2022,FY2021-22,Maharashtra,West,Gems & Jewellery,1,3275724478,575893875.0,1453829790,44.38,-26.03,NORMAL,10,0,NONE
336,Mar-2022,FY2021-22,Maharashtra,West,Gems & Jewellery,1,4466067060,785677745.0,3483532307,78.0,30.0,MEDIUM_RISK,22,0,NONE
337,Apr-2022,FY2022-23,Maharashtra,West,Gems & Jewellery,1,3657326886,604127863.0,2487164506,68.0,13.34,MEDIUM_RISK,22,0,NONE
338,May-2022,FY2022-23,Maharashtra,West,Gems & Jewellery,1,4413003734,757130595.0,2726916190,61.79,2.99,NORMAL,10,0,NONE
339,Jun-2022,FY2022-23,Maharashtra,West,Gems & Jewellery,1,3785585620,655227517.0,2393928683,63.24,5.4,NORMAL,10,0,NONE
340,Jul-2022,FY2022-23,Maharashtra,West,Gems & Jewellery,1,3933264636,691757011.0,2245308059,57.09,-4.86,NORMAL,10,0,NONE
341,Aug-2022,FY2022-23,Maharashtra,West,Gems & Jewellery,1,4274918797,712484474.0,2070955321,48.44,-19.26,NORMAL,10,0,NONE
342,Sep-2022,FY2022-23,Maharashtra,West,Gems & Jewellery,1,4855345653,800386260.0,3068201358,63.19,5.32,NORMAL,10,0,NONE
343,Oct-2022,FY2022-23,Maharashtra,West,Gems & Jewellery,1,4032802674,702201749.0,4534054865,112.43,87.38,CRITICAL,70,1,itc_inflation
344,Nov-2022,FY2022-23,Maharashtra,West,Gems & Jewellery,1,4047885656,719604027.0,2318468619,57.28,-4.54,NORMAL,10,0,NONE
345,Dec-2022,FY2022-23,Maharashtra,West,Gems & Jewellery,1,4328674222,741539163.0,2234293901,51.62,-13.97,NORMAL,10,0,NONE
346,Jan-2023,FY2022-23,Maharashtra,West,Gems & Jewellery,1,3664422078,635613197.0,2389446667,65.21,8.68,MEDIUM_RISK,22,0,NONE
347,Feb-2023,FY2022-23,Maharashtra,West,Gems & Jewellery,1,4223608702,740800136.0,2687336765,63.63,6.04,NORMAL,10,0,NONE
348,Mar-2023,FY2022-23,Maharashtra,West,Gems & Jewellery,1,4578893307,742763132.0,3342014489,72.99,21.65,MEDIUM_RISK,22,0,NONE
349,Apr-2023,FY2023-24,Maharashtra,West,Gems & Jewellery,1,3595590222,610391177.0,2110282114,58.69,-2.18,NORMAL,10,0,NONE
350,May-2023,FY2023-24,Maharashtra,West,Gems & Jewellery,1,4452118270,753878195.0,5982383256,134.37,123.95,CRITICAL,70,1,itc_inflation
351,Jun-2023,FY2023-24,Maharashtra,West,Gems & Jewellery,1,5369491789,860670038.0,3296514965,61.39,2.32,NORMAL,10,0,NONE
352,Jul-2023,FY2023-24,Maharashtra,West,Gems & Jewellery,1,4648020260,787749860.0,2999151291,64.53,7.54,NORMAL,10,0,NONE
353,Aug-2023,FY2023-24,Maharashtra,West,Gems & Jewellery,1,4947879314,805087862.0,2504384992,50.62,-15.64,NORMAL,10,0,NONE
354,Sep-2023,FY2023-24,Maharashtra,West,Gems & Jewellery,1,5376267668,870365117.0,3572136408,66.44,10.74,MEDIUM_RISK,22,0,NONE
355,Oct-2023,FY2023-24,Maharashtra,West,Gems & Jewellery,1,4632485310,719604027.0,3032988165,65.47,9.12,MEDIUM_RISK,22,0,NONE
356,Nov-2023,FY2023-24,Maharashtra,West,Gems & Jewellery,1,5340506661,921229199.0,2714494192,50.83,-15.29,NORMAL,10,0,NONE
357,Dec-2023,FY2023-24,Maharashtra,West,Gems & Jewellery,1,5366447745,943637726.0,2978957631,55.51,-7.48,NORMAL,10,0,NONE
358,Jan-2024,FY2023-24,Maharashtra,West,Gems & Jewellery,1,4979915015,858424010.0,3021562706,60.67,1.12,NORMAL,10,0,NONE
359,Feb-2024,FY2023-24,Maharashtra,West,Gems & Jewellery,1,4936600501,825841722.0,2581038224,52.28,-12.86,NORMAL,10,0,NONE
360,Mar-2024,FY2023-24,Maharashtra,West,Gems & Jewellery,1,6393206066,1029739743.0,4025564237,62.97,4.94,NORMAL,10,0,NONE
361,Apr-2021,FY2021-22,Uttar Pradesh,North,Iron & Steel,1,1539762663,270803544.0,832143176,54.04,-9.93,NORMAL,10,0,NONE
362,May-2021,FY2021-22,Uttar Pradesh,North,Iron & Steel,1,2004398403,335685672.0,1214887706,60.61,1.02,NORMAL,10,0,NONE
363,Jun-2021,FY2021-22,Uttar Pradesh,North,Iron & Steel,1,1890500428,330348364.0,1064896161,56.33,-6.12,NORMAL,10,0,NONE
364,Jul-2021,FY2021-22,Uttar Pradesh,North,Iron & Steel,1,1971630477,320121343.0,1100413925,55.81,-6.98,NORMAL,10,0,NONE
365,Aug-2021,FY2021-22,Uttar Pradesh,North,Iron & Steel,1,1533109677,254561432.0,679656105,44.33,-26.11,NORMAL,10,0,NONE
366,Sep-2021,FY2021-22,Uttar Pradesh,North,Iron & Steel,1,1739821375,292771026.0,733118201,42.14,-29.77,NORMAL,10,0,NONE
367,Oct-2021,FY2021-22,Uttar Pradesh,North,Iron & Steel,1,1731555967,284478807.0,918039161,53.02,-11.64,NORMAL,10,0,NONE
